GeoFips,GeoName,LineCode,IndustryName
55000,Wisconsin,1,Real GDP by state: All industry total
55000,Wisconsin,10,Real GDP by state: Utilities (22)
55000,Wisconsin,11,Real GDP by state: Construction (23)
55000,Wisconsin,12,Real GDP by state: Manufacturing (31-33)
55000,Wisconsin,13,"Real GDP by state: Durable goods manufacturing (321,327-339)"
55000,Wisconsin,2,Real GDP by state: Private industries
55000,Wisconsin,25,"Real GDP by state: Nondurable goods manufacturing (311-316,322-326)"
55000,Wisconsin,3,"Real GDP by state: Agriculture, forestry, fishing and hunting (11)"
55000,Wisconsin,34,Real GDP by state: Wholesale trade (42)
55000,Wisconsin,35,Real GDP by state: Retail trade (44-45)
55000,Wisconsin,36,Real GDP by state: Transportation and warehousing (48-49)
55000,Wisconsin,45,Real GDP by state: Information (51)
55000,Wisconsin,51,Real GDP by state: Finance and insurance (52)
55000,Wisconsin,56,Real GDP by state: Real estate and rental and leasing (53)
55000,Wisconsin,6,"Real GDP by state: Mining, quarrying, and oil and gas extraction (21)"
55000,Wisconsin,60,"Real GDP by state: Professional, scientific, and technical services (54)"
55000,Wisconsin,64,Real GDP by state: Management of companies and enterprises (55)
55000,Wisconsin,65,Real GDP by state: Administrative and support and waste management and remediation services (56)
55000,Wisconsin,69,Real GDP by state: Educational services (61)
55000,Wisconsin,70,Real GDP by state: Health care and social assistance (62)
55000,Wisconsin,76,"Real GDP by state: Arts, entertainment, and recreation (71)"
55000,Wisconsin,79,Real GDP by state: Accommodation and food services (72)
55000,Wisconsin,82,Real GDP by state: Other services (except government and government enterprises) (81)
55000,Wisconsin,83,Real GDP by state: Government and government enterprises (92)
55000,Wisconsin,84,Real GDP by state: Federal civilian
55000,Wisconsin,85,Real GDP by state: Military
55000,Wisconsin,86,Real GDP by state: State and local
56000,Wyoming,1,Real GDP by state: All industry total
56000,Wyoming,10,Real GDP by state: Utilities (22)
56000,Wyoming,11,Real GDP by state: Construction (23)
56000,Wyoming,12,Real GDP by state: Manufacturing (31-33)
56000,Wyoming,13,"Real GDP by state: Durable goods manufacturing (321,327-339)"
56000,Wyoming,2,Real GDP by state: Private industries
56000,Wyoming,25,"Real GDP by state: Nondurable goods manufacturing (311-316,322-326)"
56000,Wyoming,3,"Real GDP by state: Agriculture, forestry, fishing and hunting (11)"
56000,Wyoming,34,Real GDP by state: Wholesale trade (42)
56000,Wyoming,35,Real GDP by state: Retail trade (44-45)
56000,Wyoming,36,Real GDP by state: Transportation and warehousing (48-49)
56000,Wyoming,45,Real GDP by state: Information (51)
56000,Wyoming,51,Real GDP by state: Finance and insurance (52)
56000,Wyoming,56,Real GDP by state: Real estate and rental and leasing (53)
56000,Wyoming,6,"Real GDP by state: Mining, quarrying, and oil and gas extraction (21)"
56000,Wyoming,60,"Real GDP by state: Professional, scientific, and technical services (54)"
56000,Wyoming,64,Real GDP by state: Management of companies and enterprises (55)
56000,Wyoming,65,Real GDP by state: Administrative and support and waste management and remediation services (56)
56000,Wyoming,69,Real GDP by state: Educational services (61)
56000,Wyoming,70,Real GDP by state: Health care and social assistance (62)
56000,Wyoming,76,"Real GDP by state: Arts, entertainment, and recreation (71)"
56000,Wyoming,79,Real GDP by state: Accommodation and food services (72)
56000,Wyoming,82,Real GDP by state: Other services (except government and government enterprises) (81)
56000,Wyoming,83,Real GDP by state: Government and government enterprises (92)
56000,Wyoming,84,Real GDP by state: Federal civilian
56000,Wyoming,85,Real GDP by state: Military
56000,Wyoming,86,Real GDP by state: State and local
91000,New England,1,Real GDP by state: All industry total
91000,New England,10,Real GDP by state: Utilities (22)
91000,New England,11,Real GDP by state: Construction (23)
91000,New England,12,Real GDP by state: Manufacturing (31-33)
91000,New England,13,"Real GDP by state: Durable goods manufacturing (321,327-339)"
91000,New England,2,Real GDP by state: Private industries
91000,New England,25,"Real GDP by state: Nondurable goods manufacturing (311-316,322-326)"
91000,New England,3,"Real GDP by state: Agriculture, forestry, fishing and hunting (11)"
91000,New England,34,Real GDP by state: Wholesale trade (42)
91000,New England,35,Real GDP by state: Retail trade (44-45)
91000,New England,36,Real GDP by state: Transportation and warehousing (48-49)
91000,New England,45,Real GDP by state: Information (51)
91000,New England,51,Real GDP by state: Finance and insurance (52)
91000,New England,56,Real GDP by state: Real estate and rental and leasing (53)
91000,New England,6,"Real GDP by state: Mining, quarrying, and oil and gas extraction (21)"
91000,New England,60,"Real GDP by state: Professional, scientific, and technical services (54)"
91000,New England,64,Real GDP by state: Management of companies and enterprises (55)
91000,New England,65,Real GDP by state: Administrative and support and waste management and remediation services (56)
91000,New England,69,Real GDP by state: Educational services (61)
91000,New England,70,Real GDP by state: Health care and social assistance (62)
91000,New England,76,"Real GDP by state: Arts, entertainment, and recreation (71)"
91000,New England,79,Real GDP by state: Accommodation and food services (72)
91000,New England,82,Real GDP by state: Other services (except government and government enterprises) (81)
91000,New England,83,Real GDP by state: Government and government enterprises (92)
91000,New England,84,Real GDP by state: Federal civilian
91000,New England,85,Real GDP by state: Military
91000,New England,86,Real GDP by state: State and local
92000,Mideast,1,Real GDP by state: All industry total
92000,Mideast,10,Real GDP by state: Utilities (22)
92000,Mideast,11,Real GDP by state: Construction (23)
92000,Mideast,12,Real GDP by state: Manufacturing (31-33)
92000,Mideast,13,"Real GDP by state: Durable goods manufacturing (321,327-339)"
92000,Mideast,2,Real GDP by state: Private industries
92000,Mideast,25,"Real GDP by state: Nondurable goods manufacturing (311-316,322-326)"
92000,Mideast,3,"Real GDP by state: Agriculture, forestry, fishing and hunting (11)"
92000,Mideast,34,Real GDP by state: Wholesale trade (42)
92000,Mideast,35,Real GDP by state: Retail trade (44-45)
92000,Mideast,36,Real GDP by state: Transportation and warehousing (48-49)
92000,Mideast,45,Real GDP by state: Information (51)
92000,Mideast,51,Real GDP by state: Finance and insurance (52)
92000,Mideast,56,Real GDP by state: Real estate and rental and leasing (53)
92000,Mideast,6,"Real GDP by state: Mining, quarrying, and oil and gas extraction (21)"
92000,Mideast,60,"Real GDP by state: Professional, scientific, and technical services (54)"
92000,Mideast,64,Real GDP by state: Management of companies and enterprises (55)
92000,Mideast,65,Real GDP by state: Administrative and support and waste management and remediation services (56)
92000,Mideast,69,Real GDP by state: Educational services (61)
92000,Mideast,70,Real GDP by state: Health care and social assistance (62)
92000,Mideast,76,"Real GDP by state: Arts, entertainment, and recreation (71)"
92000,Mideast,79,Real GDP by state: Accommodation and food services (72)
92000,Mideast,82,Real GDP by state: Other services (except government and government enterprises) (81)
92000,Mideast,83,Real GDP by state: Government and government enterprises (92)
92000,Mideast,84,Real GDP by state: Federal civilian
92000,Mideast,85,Real GDP by state: Military
92000,Mideast,86,Real GDP by state: State and local
93000,Great Lakes,1,Real GDP by state: All industry total
93000,Great Lakes,10,Real GDP by state: Utilities (22)
93000,Great Lakes,11,Real GDP by state: Construction (23)
93000,Great Lakes,12,Real GDP by state: Manufacturing (31-33)
93000,Great Lakes,13,"Real GDP by state: Durable goods manufacturing (321,327-339)"
93000,Great Lakes,2,Real GDP by state: Private industries
93000,Great Lakes,25,"Real GDP by state: Nondurable goods manufacturing (311-316,322-326)"
93000,Great Lakes,3,"Real GDP by state: Agriculture, forestry, fishing and hunting (11)"
93000,Great Lakes,34,Real GDP by state: Wholesale trade (42)
93000,Great Lakes,35,Real GDP by state: Retail trade (44-45)
93000,Great Lakes,36,Real GDP by state: Transportation and warehousing (48-49)
93000,Great Lakes,45,Real GDP by state: Information (51)
93000,Great Lakes,51,Real GDP by state: Finance and insurance (52)
93000,Great Lakes,56,Real GDP by state: Real estate and rental and leasing (53)
93000,Great Lakes,6,"Real GDP by state: Mining, quarrying, and oil and gas extraction (21)"
93000,Great Lakes,60,"Real GDP by state: Professional, scientific, and technical services (54)"
93000,Great Lakes,64,Real GDP by state: Management of companies and enterprises (55)
93000,Great Lakes,65,Real GDP by state: Administrative and support and waste management and remediation services (56)
93000,Great Lakes,69,Real GDP by state: Educational services (61)
93000,Great Lakes,70,Real GDP by state: Health care and social assistance (62)
93000,Great Lakes,76,"Real GDP by state: Arts, entertainment, and recreation (71)"
93000,Great Lakes,79,Real GDP by state: Accommodation and food services (72)
93000,Great Lakes,82,Real GDP by state: Other services (except government and government enterprises) (81)
93000,Great Lakes,83,Real GDP by state: Government and government enterprises (92)
93000,Great Lakes,84,Real GDP by state: Federal civilian
93000,Great Lakes,85,Real GDP by state: Military
93000,Great Lakes,86,Real GDP by state: State and local
94000,Plains,1,Real GDP by state: All industry total
94000,Plains,10,Real GDP by state: Utilities (22)
94000,Plains,11,Real GDP by state: Construction (23)
94000,Plains,12,Real GDP by state: Manufacturing (31-33)
94000,Plains,13,"Real GDP by state: Durable goods manufacturing (321,327-339)"
94000,Plains,2,Real GDP by state: Private industries
94000,Plains,25,"Real GDP by state: Nondurable goods manufacturing (311-316,322-326)"
94000,Plains,3,"Real GDP by state: Agriculture, forestry, fishing and hunting (11)"
94000,Plains,34,Real GDP by state: Wholesale trade (42)
94000,Plains,35,Real GDP by state: Retail trade (44-45)
94000,Plains,36,Real GDP by state: Transportation and warehousing (48-49)
94000,Plains,45,Real GDP by state: Information (51)
94000,Plains,51,Real GDP by state: Finance and insurance (52)
94000,Plains,56,Real GDP by state: Real estate and rental and leasing (53)
94000,Plains,6,"Real GDP by state: Mining, quarrying, and oil and gas extraction (21)"
94000,Plains,60,"Real GDP by state: Professional, scientific, and technical services (54)"
94000,Plains,64,Real GDP by state: Management of companies and enterprises (55)
94000,Plains,65,Real GDP by state: Administrative and support and waste management and remediation services (56)
94000,Plains,69,Real GDP by state: Educational services (61)
94000,Plains,70,Real GDP by state: Health care and social assistance (62)
94000,Plains,76,"Real GDP by state: Arts, entertainment, and recreation (71)"
94000,Plains,79,Real GDP by state: Accommodation and food services (72)
94000,Plains,82,Real GDP by state: Other services (except government and government enterprises) (81)
94000,Plains,83,Real GDP by state: Government and government enterprises (92)
94000,Plains,84,Real GDP by state: Federal civilian
94000,Plains,85,Real GDP by state: Military
94000,Plains,86,Real GDP by state: State and local
95000,Southeast,1,Real GDP by state: All industry total
95000,Southeast,10,Real GDP by state: Utilities (22)
95000,Southeast,11,Real GDP by state: Construction (23)
95000,Southeast,12,Real GDP by state: Manufacturing (31-33)
95000,Southeast,13,"Real GDP by state: Durable goods manufacturing (321,327-339)"
95000,Southeast,2,Real GDP by state: Private industries
95000,Southeast,25,"Real GDP by state: Nondurable goods manufacturing (311-316,322-326)"
95000,Southeast,3,"Real GDP by state: Agriculture, forestry, fishing and hunting (11)"
95000,Southeast,34,Real GDP by state: Wholesale trade (42)
95000,Southeast,35,Real GDP by state: Retail trade (44-45)
95000,Southeast,36,Real GDP by state: Transportation and warehousing (48-49)
95000,Southeast,45,Real GDP by state: Information (51)
95000,Southeast,51,Real GDP by state: Finance and insurance (52)
95000,Southeast,56,Real GDP by state: Real estate and rental and leasing (53)
95000,Southeast,6,"Real GDP by state: Mining, quarrying, and oil and gas extraction (21)"
95000,Southeast,60,"Real GDP by state: Professional, scientific, and technical services (54)"
95000,Southeast,64,Real GDP by state: Management of companies and enterprises (55)
95000,Southeast,65,Real GDP by state: Administrative and support and waste management and remediation services (56)
95000,Southeast,69,Real GDP by state: Educational services (61)
95000,Southeast,70,Real GDP by state: Health care and social assistance (62)
95000,Southeast,76,"Real GDP by state: Arts, entertainment, and recreation (71)"
95000,Southeast,79,Real GDP by state: Accommodation and food services (72)
95000,Southeast,82,Real GDP by state: Other services (except government and government enterprises) (81)
95000,Southeast,83,Real GDP by state: Government and government enterprises (92)
95000,Southeast,84,Real GDP by state: Federal civilian
95000,Southeast,85,Real GDP by state: Military
95000,Southeast,86,Real GDP by state: State and local
96000,Southwest,1,Real GDP by state: All industry total
96000,Southwest,10,Real GDP by state: Utilities (22)
96000,Southwest,11,Real GDP by state: Construction (23)
96000,Southwest,12,Real GDP by state: Manufacturing (31-33)
96000,Southwest,13,"Real GDP by state: Durable goods manufacturing (321,327-339)"
96000,Southwest,2,Real GDP by state: Private industries
96000,Southwest,25,"Real GDP by state: Nondurable goods manufacturing (311-316,322-326)"
96000,Southwest,3,"Real GDP by state: Agriculture, forestry, fishing and hunting (11)"
96000,Southwest,34,Real GDP by state: Wholesale trade (42)
96000,Southwest,35,Real GDP by state: Retail trade (44-45)
96000,Southwest,36,Real GDP by state: Transportation and warehousing (48-49)
96000,Southwest,45,Real GDP by state: Information (51)
96000,Southwest,51,Real GDP by state: Finance and insurance (52)
96000,Southwest,56,Real GDP by state: Real estate and rental and leasing (53)
96000,Southwest,6,"Real GDP by state: Mining, quarrying, and oil and gas extraction (21)"
96000,Southwest,60,"Real GDP by state: Professional, scientific, and technical services (54)"
96000,Southwest,64,Real GDP by state: Management of companies and enterprises (55)
96000,Southwest,65,Real GDP by state: Administrative and support and waste management and remediation services (56)
96000,Southwest,69,Real GDP by state: Educational services (61)
96000,Southwest,70,Real GDP by state: Health care and social assistance (62)
96000,Southwest,76,"Real GDP by state: Arts, entertainment, and recreation (71)"
96000,Southwest,79,Real GDP by state: Accommodation and food services (72)
96000,Southwest,82,Real GDP by state: Other services (except government and government enterprises) (81)
96000,Southwest,83,Real GDP by state: Government and government enterprises (92)
96000,Southwest,84,Real GDP by state: Federal civilian
96000,Southwest,85,Real GDP by state: Military
96000,Southwest,86,Real GDP by state: State and local
97000,Rocky Mountain,1,Real GDP by state: All industry total
97000,Rocky Mountain,10,Real GDP by state: Utilities (22)
97000,Rocky Mountain,11,Real GDP by state: Construction (23)
97000,Rocky Mountain,12,Real GDP by state: Manufacturing (31-33)
97000,Rocky Mountain,13,"Real GDP by state: Durable goods manufacturing (321,327-339)"
97000,Rocky Mountain,2,Real GDP by state: Private industries
97000,Rocky Mountain,25,"Real GDP by state: Nondurable goods manufacturing (311-316,322-326)"
97000,Rocky Mountain,3,"Real GDP by state: Agriculture, forestry, fishing and hunting (11)"
97000,Rocky Mountain,34,Real GDP by state: Wholesale trade (42)
97000,Rocky Mountain,35,Real GDP by state: Retail trade (44-45)
97000,Rocky Mountain,36,Real GDP by state: Transportation and warehousing (48-49)
97000,Rocky Mountain,45,Real GDP by state: Information (51)
97000,Rocky Mountain,51,Real GDP by state: Finance and insurance (52)
97000,Rocky Mountain,56,Real GDP by state: Real estate and rental and leasing (53)
97000,Rocky Mountain,6,"Real GDP by state: Mining, quarrying, and oil and gas extraction (21)"
97000,Rocky Mountain,60,"Real GDP by state: Professional, scientific, and technical services (54)"
97000,Rocky Mountain,64,Real GDP by state: Management of companies and enterprises (55)
97000,Rocky Mountain,65,Real GDP by state: Administrative and support and waste management and remediation services (56)
97000,Rocky Mountain,69,Real GDP by state: Educational services (61)
97000,Rocky Mountain,70,Real GDP by state: Health care and social assistance (62)
97000,Rocky Mountain,76,"Real GDP by state: Arts, entertainment, and recreation (71)"
97000,Rocky Mountain,79,Real GDP by state: Accommodation and food services (72)
97000,Rocky Mountain,82,Real GDP by state: Other services (except government and government enterprises) (81)
97000,Rocky Mountain,83,Real GDP by state: Government and government enterprises (92)
97000,Rocky Mountain,84,Real GDP by state: Federal civilian
97000,Rocky Mountain,85,Real GDP by state: Military
97000,Rocky Mountain,86,Real GDP by state: State and local
98000,Far West,1,Real GDP by state: All industry total
98000,Far West,10,Real GDP by state: Utilities (22)
98000,Far West,11,Real GDP by state: Construction (23)
98000,Far West,12,Real GDP by state: Manufacturing (31-33)
98000,Far West,13,"Real GDP by state: Durable goods manufacturing (321,327-339)"
98000,Far West,2,Real GDP by state: Private industries
98000,Far West,25,"Real GDP by state: Nondurable goods manufacturing (311-316,322-326)"
98000,Far West,3,"Real GDP by state: Agriculture, forestry, fishing and hunting (11)"
98000,Far West,34,Real GDP by state: Wholesale trade (42)
98000,Far West,35,Real GDP by state: Retail trade (44-45)
98000,Far West,36,Real GDP by state: Transportation and warehousing (48-49)
98000,Far West,45,Real GDP by state: Information (51)
98000,Far West,51,Real GDP by state: Finance and insurance (52)
98000,Far West,56,Real GDP by state: Real estate and rental and leasing (53)
98000,Far West,6,"Real GDP by state: Mining, quarrying, and oil and gas extraction (21)"
98000,Far West,60,"Real GDP by state: Professional, scientific, and technical services (54)"
98000,Far West,64,Real GDP by state: Management of companies and enterprises (55)
98000,Far West,65,Real GDP by state: Administrative and support and waste management and remediation services (56)
98000,Far West,69,Real GDP by state: Educational services (61)
98000,Far West,70,Real GDP by state: Health care and social assistance (62)
98000,Far West,76,"Real GDP by state: Arts, entertainment, and recreation (71)"
98000,Far West,79,Real GDP by state: Accommodation and food services (72)
98000,Far West,82,Real GDP by state: Other services (except government and government enterprises) (81)
98000,Far West,83,Real GDP by state: Government and government enterprises (92)
98000,Far West,84,Real GDP by state: Federal civilian
98000,Far West,85,Real GDP by state: Military
98000,Far West,86,Real GDP by state: State and local
